,DTE US Equity,PEP US Equity,PNW US Equity,PSA US Equity,NEE US Equity,K US Equity,ATO US Equity,NOC US Equity,AVB US Equity,WMB US Equity,KMB US Equity,RTX US Equity,KO US Equity,L US Equity,O US Equity,NVR US Equity,MO US Equity,TPL US Equity,NKE US Equity,BA US Equity,STE US Equity,NTRS US Equity,AVY US Equity,ROST US Equity,CB US Equity,KR US Equity,ALB US Equity,ALL US Equity,HST US Equity,C US Equity,PHM US Equity,AES US Equity,OMC US Equity,BK US Equity,LIN US Equity,EFX US Equity,WM US Equity,DVN US Equity,DE US Equity,DHI US Equity,MOS US Equity,PAYX US Equity,CPRT US Equity,TROW US Equity,CSCO US Equity,IDXX US Equity,HOLX US Equity,GILD US Equity,BSX US Equity,FAST US Equity,JKHY US Equity,CDNS US Equity,AMAT US Equity,REGN US Equity,IT US Equity,EA US Equity,BIIB US Equity,INTU US Equity,ADBE US Equity,JBL US Equity,AEP US Equity,ETR US Equity,ESS US Equity,TXT US Equity,CAG US Equity,T US Equity,JPM US Equity,DOV US Equity,HSY US Equity,HAL US Equity,LEN US Equity,SCHW US Equity,NEM US Equity,INCY US Equity,QCOM US Equity,TAP US Equity,ZBRA US Equity,USB US Equity,LMT US Equity,CLX US Equity,ROP US Equity,SWK US Equity,UHS US Equity,LUV US Equity,TJX US Equity,HPQ US Equity,VRTX US Equity,PTC US Equity,DLTR US Equity,FITB US Equity,HON US Equity,GE US Equity,PPL US Equity,J US Equity,BAC US Equity,STT US Equity,IPG US Equity,LLY US Equity,ADI US Equity,SBUX US Equity,CMS US Equity,AON US Equity,GD US Equity,CTAS US Equity,OKE US Equity,AZO US Equity,TGT US Equity,FICO US Equity,COST US Equity,TECH US Equity,EME US Equity,DUK US Equity,JCI US Equity,BKR US Equity,COF US Equity,COO US Equity,MGM US Equity,REG US Equity,CPB US Equity,SHW US Equity,ORCL US Equity,CTRA US Equity,EOG US Equity,COR US Equity,MNST US Equity,EQR US Equity,WELL US Equity,PFE US Equity,JNJ US Equity,FCX US Equity,WDC US Equity,MTB US Equity,EG US Equity,SLB US Equity,PPG US Equity,WFC US Equity,CVX US Equity,FI US Equity,CAH US Equity,GLW US Equity,DVA US Equity,POOL US Equity,ERIE US Equity,PGR US Equity,ECL US Equity,EIX US Equity,AFL US Equity,MSFT US Equity,WAT US Equity,EXPD US Equity,PCAR US Equity,INTC US Equity,HSIC US Equity,CVS US Equity,DIS US Equity,ITW US Equity,IBM US Equity,WSM US Equity,KEY US Equity,WAB US Equity,MMM US Equity,APD US Equity,UNP US Equity,DHR US Equity,EL US Equity,MHK US Equity,NTAP US Equity,RMD US Equity,SNPS US Equity,MCHP US Equity,NI US Equity,CMI US Equity,BMY US Equity,IRM US Equity,TSN US Equity,AMD US Equity,KLAC US Equity,AOS US Equity,CNP US Equity,VZ US Equity,HIG US Equity,FDX US Equity,MRK US Equity,BEN US Equity,TER US Equity,MLM US Equity,HUBB US Equity,CI US Equity,MAS US Equity,ABT US Equity,XOM US Equity,CCL US Equity,PG US Equity,MCK US Equity,CAT US Equity,CL US Equity,RJF US Equity,EVRG US Equity,LHX US Equity,SYK US Equity,PCG US Equity,IEX US Equity,VMC US Equity,IVZ US Equity,MS US Equity,MDT US Equity,PH US Equity,VTR US Equity,CMCSA US Equity,MU US Equity,ED US Equity,WY US Equity,AXP US Equity,GL US Equity,STZ US Equity,TXN US Equity,GEN US Equity,ODFL US Equity,ETN US Equity,SJM US Equity,LRCX US Equity,HBAN US Equity,RCL US Equity,BALL US Equity,TT US Equity,SWKS US Equity,TYL US Equity,HD US Equity,BBY US Equity,TRMB US Equity,WMT US Equity,TFC US Equity,ADP US Equity,CINF US Equity,BRO US Equity,DRI US Equity,JBHT US Equity,ES US Equity,PEG US Equity,SPG US Equity,FDS US Equity,VTRS US Equity,APH US Equity,KIM US Equity,ARE US Equity,AAPL US Equity,AMZN US Equity,BXP US Equity,F US Equity,GWW US Equity,LOW US Equity,BRK/B US Equity,BDX US Equity,AIG US Equity,SPGI US Equity,EXC US Equity,AMGN US Equity,EMR US Equity,AJG US Equity,PLD US Equity,ORLY US Equity,TSCO US Equity,MTD US Equity,URI US Equity,YUM US Equity,PWR US Equity,TTWO US Equity,VRSN US Equity,MMC US Equity,MCD US Equity,NDSN US Equity,CHD US Equity,AMT US Equity,FRT US Equity,DD US Equity,D US Equity,ROK US Equity,CHRW US Equity,APA US Equity,CTSH US Equity,WST US Equity,EQT US Equity,MCO US Equity,CSGP US Equity,STLD US Equity,SYY US Equity,LH US Equity,UNH US Equity,CCI US Equity,EBAY US Equity,RVTY US Equity,HRL US Equity,DGX US Equity,CPT US Equity,NUE US Equity,LNT US Equity,UDR US Equity,OXY US Equity,DECK US Equity,IP US Equity,SO US Equity,SRE US Equity,IFF US Equity,VLO US Equity,NVDA US Equity,AEE US Equity,EMN US Equity,GS US Equity,MAR US Equity,SBAC US Equity,RSG US Equity,BLK US Equity,KMX US Equity,TDY US Equity,WRB US Equity,ROL US Equity
1999-08-31,,,,,,,,,,0.013529633991100238,0.01576278200974043,0.013484231476562468,,,,0.04650156865351387,,,,,,0.01236023676238309,,,,,,,,,,0.00911828226980421,,0.01019090362081593,,,,,,,,,0.009058732689775003,,,,,0.008525539248448231,,0.015571088497204011,,,,,,,0.007284204445231938,,0.009615667754754049,0.006063997708619124,,,,,,0.015236340190835087,,,,,,0.005353545697525481,,,0.00812362613581755,,,,,,,,,,,,,,,,0.014312071564002311,,0.017674949552142372,,,,,,,,,,,,,,0.01229176125752874,,0.01255216801195016,0.01020387284437364,,,0.01589440064486352,0.009970567431425279,0.005445723302871812,,,,,,,,,,,,,,,0.007368222583999769,,,,,,,,,,,,0.008014896702852999,,,0.024522704825508907,,0.010605985031125946,,0.01404716933363152,0.010103394248070705,,,,,,,,,,,,,,,0.011617465081938198,,,,,,,,,0.015100589199105363,,,0.010228938534119821,,,,,0.008542440203163242,,,0.00706983279617017,,,,,,,0.011252127620214948,,,,,,,,0.012929115244569796,,,,,0.009618954568426805,,,,0.010248357731435336,,,0.010824877189316365,0.0118154621363901,,,,,,0.024758155727808172,,0.006328953579566322,0.011719389220087176,0.014455941006427346,,,0.007875328923800995,,0.010107942884293996,0.006742826578354328,,,,,,,,,0.029231651363300495,0.03207915136375722,,0.011229041039787025,,,,,,0.004425881592186598,,,,,,,,,0.01988231160415829,0.010162520652886137,,,,,,0.011892957388654967,,,0.005609280186445772,,0.004220914977963647,0.012121763398008457,,,0.01740212075015393,0.009149409815968663,,0.011812609984500105,0.03286315331221313,0.01813057621627946,0.01117902280228428,0.011590463475742139,,,0.03643675120190612,,0.005508880450602933,0.018809152338394957,0.013152687546255185,0.009570982922355937,0.007056848652610716,0.0056992259466011955,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-10-29,,,,,,,,,,0.008390771394261804,,,,,,,,,,,,,0.010729577009202112,,,,,,,0.00905958504600608,,0.01393865240588798,,,,,,,,,,,0.007181259330044808,,,,,0.005979427900570147,,0.005735509642758564,,,,,,0.008689580498874456,0.004728176521570757,,0.009503489103782315,,,0.016292801800698604,0.03164658072850049,,,,0.006557492407671085,,,,,0.004374866408544468,0.0048213509760091046,,0.007350419462350882,,,,,,,,,,,,,,,,0.009570813735447862,,0.015228227682947038,,,,,,0.005272716418809167,,,,,,,,0.00916324148854385,,0.006706832511673478,0.0061469187212390445,,,0.005374529623368337,0.00834946264487653,,,0.0085227696950394,,,,,,,,,,,,,0.007129980494980169,,,,,,,,,,,,0.023463662468742087,0.009659178542179715,,,,,,0.006972201894642106,0.00760536705198101,,,,,,,,0.008865111571955792,,,,,,0.011000853742206579,,,0.005019775866268671,,,,,0.014621370666088412,,,,,,0.009655331729181874,,,,0.009233928048006249,,,,,,,,,,,,,,,,,,,,,,0.005869594604538415,0.0069401460375386765,,,,,,,0.008977275284019355,0.007596257065479324,,,0.006090574473750136,,,,,0.008350347370051235,,0.007468216012529751,,,0.005626784073771932,,,0.006866590727470773,,0.007370154607819414,,,,,,,0.009475702084720724,0.018864806882283473,,0.009547958746374532,,,,,,0.006003900368985198,0.030151571528318315,,,,,,0.007606705787492704,,,0.0080101423223944,,0.02176940935629432,,,,,,,0.006349678942574264,0.005419973622717933,0.005087346497078596,,,,0.0144681622483375,,,0.010387407396803277,0.016982487481366316,0.010741131377998736,0.011136948681758007,0.00804270681416406,,,0.018253150365462375,,0.002951901243331995,,0.010304160479599063,0.010111614887593455,,0.00828329479532788,0.005455315068491773,0.012027067935879028,0.010252510305407402,0.0069043150610960426,,,,,,,,,,,,,,,,,,,,,,,
2000-01-31,,,,,,,,,,,0.016749158801215483,,,,,,,,,,,0.006859976876846577,0.010868614067046659,,,,,,,0.009418019880482258,,0.009278155389834062,0.011950435716607833,,0.008630786306560844,,,0.009478826515818974,0.014312254713480299,,,0.007056123306471749,0.005609265895034802,,,,,,,,0.012794339641847648,,,0.005079334500873333,,0.003618217547506315,0.0038822108190308445,,,,,,0.027828427987923936,,,,,0.020051582762112913,,0.0076471285549448145,,,,0.002068767353962201,0.004141486238732389,,,,,,,,,,,,,,,,0.009716332281899182,0.014216832485709614,,,,,,,0.007636135773784773,,,,,,,,,,,0.00718778090324099,,,,,,0.019469024762090215,0.012352123990651998,,,,0.005324241716551524,,,,,,,,,0.010253945308170085,,,,,,,,,,,,0.011452623079226688,,,,0.013457863678613447,,,,0.012108983731621422,,,,,,,,0.006192018474011392,,,,,,,0.013719851465167908,,0.0032098903484644448,,,,,,,0.01022085707957233,,,,,,,,,,,,,,,,,,,,,,0.014351264351671368,,,,,,0.014781626011483069,,0.012329036346480035,0.009254442346949367,,0.009248877560496018,,,,,0.010578934644211354,0.011682351481136876,,,,0.006214438812582229,,,,0.007177846409742968,,0.00954181136030265,,,,,0.010596879545761894,,,0.010361257947241182,,0.00963641900949361,,,,,0.02182057342688128,0.0205510523628468,,0.008592772494493762,,,,,,0.0043166438670756615,,,,,,,0.010164410444558533,,,0.005834857391273959,,0.015713149657869848,,,,,,,,,0.0050513023659842435,0.010722490784043307,,,0.012294970623885326,,,0.012191101618074348,0.01840684173081847,,0.013524941489955571,0.007748587840177859,0.005228880895479748,,,,0.005482527567516524,,0.011912037441343889,0.01360222997379734,,0.008333582582001044,0.005210987724712411,0.014055927294356764,,0.008423174658200425,,,0.008128578833303502,,0.012613545448491201,,,,,,,,,,,,,,,,,,
1999-09-30,,,,,,,,,,,,0.01284329667974747,,,,,,,,,,,,,,,,,,0.014129390003093687,,0.011851543950234576,0.010411869346240788,,0.010406563545438645,,,,,,,,0.0096704172750967,,,,,0.004900466292750409,,0.011547998628286439,,,,,,0.007470392686930211,0.004148946577852028,,0.007136059147478123,,,,0.022641646336407042,,,,0.01100478402855365,,,0.007703527780276357,,0.009039669729073439,,,0.0067567107474718925,,,,,,,,,,,,,,,,0.010978192938626275,,0.019129407803622503,,,,,,0.006671071330841949,,,,,,,,0.012989337181769436,,0.013357687857730456,0.018072488356261924,,,0.01691932287008373,0.007619068298416461,,,0.01282187540590175,,,,,,,,,,,,,0.00863217481080817,,,,,,,,,,,,0.01276691927996061,,,,,0.01057473703294958,,0.012694618658380258,0.006353413248656851,,,,,,,,0.009316066265683695,,,,,,0.010789974657481423,0.008754301949605145,,,,,,,0.00854554767546992,,,,,,,,,,0.007187464892403565,,,0.005503585622339772,,,,,,,,,,,0.01052259000083518,,,,0.015945375994998217,,,,0.012760921380952172,0.010948630161923337,,,,,,,0.012945883403171512,0.016157679468402228,,,0.009321590671505361,,,,,0.00528093701440196,,0.007417416559887417,,0.013649562338931193,0.008294364198360452,,,0.005285522038293015,,0.011626676124336047,,,,,,,0.014084332481719596,0.0230127531415187,,0.010155014155425163,,,,0.028323424582196943,,0.004284554370906678,0.022368113404571753,,,,,,0.014825420947594722,,0.010563373274707504,0.009550055612780129,,,,,,,,,0.006615961757144733,,0.007995587422815182,0.011789766288047232,,,0.00945794210649032,,,0.014218544943121303,0.025443827450747136,0.012383632269536055,,0.006467644535092395,,,0.020764502886766924,,,0.01268070293080297,,0.005662569281589978,0.005418649254198109,0.008007409454949436,0.0049606830827498795,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-08-29,,,,,,,,,,,,,,,,0.010279990393822784,,,,,,,0.014489456371877537,0.012069082448480657,,,,,0.014331608182491776,0.013109381589292455,0.014043305208939037,0.01508915549256943,0.01659530756595869,,,,,0.01081122107084642,,,,,,0.008473053477459759,,,,,,,,,0.007081774048155395,,,,,,,0.007944063677459338,,,0.018373640938093468,0.013995435223265483,,,,,,0.010080493870675458,0.019877241822285393,0.01262286417912191,,0.010995681669107162,,,,,,,,0.016187183443192064,,,0.01278605575535141,,,,0.010687072505808594,,,0.012091191432532284,,,,0.008245775539198264,0.019247016318471293,0.009450797189480423,,,0.03127406581048994,,,,,,0.020142274565039593,,0.012009413850299161,,,,0.018817315016914738,,,0.013168612329291242,,,,,,,,,,0.01967586450584214,,0.010944218351772053,,,,,,0.011602135501643799,,,,,,,,,,0.013667714515141625,0.018820918484371247,0.016692734400744414,,0.016141313352440408,,0.013665546424287705,0.007947457548572748,,,,,,,0.00626003597406505,,,,0.01784456487747394,,,,,,,,,,0.014903224580301341,0.010370497365650709,,,0.006202797558863418,0.007137453794526954,,,,,0.015483819862106462,,0.014333134697326038,0.007140181839033183,0.014075862805642757,,0.021779815612063515,,,,,0.012825288499465246,0.013344679679033557,,0.011105676197954628,0.014037144703224091,0.02947364233270186,,,,,,,0.010534433812860039,0.01297990895825318,0.013361992458585183,,,,0.021398671519939627,0.01630397729357524,0.014566616766006851,0.010007455151078714,0.009207228609830387,0.008176867141760236,0.007781048311921116,0.007128046209139048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-10-31,,,,,,,,,,,,,,,,0.010615475887861263,,0.0070149237269283,,,,0.01059594583703744,,0.010800553286458398,,,0.008392664171745666,,0.009705630008610603,,,0.006849776898081225,,,,,,,,0.00729357730921403,,,,0.00590013820538939,,,,0.006378395167776273,,,,,0.004129728686403427,,,,0.004733960459947074,,,0.0047358190848975105,,,0.015320621286111448,,,,,,,0.0058065341554369735,0.011260906335089693,0.005209996585865236,,0.006889843445972788,,0.0062670866652452,,,,,,,0.01321578188734997,,,,,,0.005226497766145559,,,,,,,0.006884581771763838,0.009931081251899083,0.00628654324341904,,,0.025419252614569753,,,,,,0.004833730433709233,,0.010763909380037972,,,,0.0065084084723428404,,,0.008596285348512898,,,,,,,,,,0.029442681891078952,,,,,,,,0.005917817443236543,,,,,,,,,,,,0.015985883930907295,,,,0.004628029141803946,0.006538026573791569,,,,,,,,,0.006433276050013438,,,,,,,,,,,,0.007236326360567272,0.008165104926160873,,,,0.004221033750759492,,,,,0.007133582129570275,,0.007169414618317054,0.003661378049250777,0.013167111237682553,,,,,,0.01001174031813322,,0.011997742829707152,,,0.009254925999869388,0.022914046436642323,,,,,0.01524735958144214,0.009382080050532012,0.00563863820731929,,0.006351457661799111,0.0032612074580888415,0.009703834757755669,,0.012620340447308703,,0.010005836664994562,,0.014860431187675062,0.004849814739486241,0.0054549982691311895,0.00871068894168186,0.009955416155689994,0.009115093764861209,,0.013513448666987662,0.011245456045251833,0.007003795233615631,0.005624918118916607,0.003833452555397907,0.002368819595068834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-12-31,,,,,,,,,,,,,,,,0.00815240542739897,,0.0064934774044784265,,,,0.009117559325435757,,,,,,,0.008774410201506218,0.010347070173970038,,0.005800493625891958,0.009108103420258635,0.00961633960948656,,,,,,0.004864557181758647,,,,,,,,,,,,,0.003990028837307792,,,,0.007393145309731825,,,0.0028445409570475888,,,0.02382902497377662,,,,,,,0.006577284062360313,0.01093890717483456,0.008602507977864231,,0.003528226011229813,0.004027047264903895,0.00785910646914249,,0.017938608300372482,,,,0.013617040175650609,0.011751573495170939,0.008909720778616726,,,,,,0.012491315973741176,,0.011441132201166482,,,,0.007195117357797333,,0.01403879439381803,,,,,,,,,0.006150462197236017,,0.008851984598038886,,,,0.010534610312859039,,,0.012531947043207304,,,,,,,,,0.0031335912246713143,0.01923486875933329,,0.011197888261951656,,,,,,0.008069913218230014,,0.008910913532604361,,,,,,,,,0.02361281132417696,0.014240711317965928,,0.008689723309096873,,0.007121239104963472,0.007072356094591549,,,0.008639864336360397,,,,,,0.00882919160862687,,,,,,,,,,,,,0.012585246635178519,0.008834185424815085,,,,,,,,0.006814997490500711,,0.010729784571827385,,0.01285649911444903,,,,,,,,0.01047789758153245,,,0.012461723981107455,0.020138192389860133,,,0.0236310597488129,,0.01630254976495873,,,,0.011199695150420654,,0.0064562689368657614,,0.015242406759192565,,,,0.0076940486284933,,0.005253779294925977,0.0045276650319940335,,,,,0.011443135736294676,0.014191748700408704,,0.004619002337719565,0.007922324312589699,0.011256726893435353,0.0039911669327097965,0.005566739822021274,0.013609715098949858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-04-28,,,,,,,,,,,,,,,,0.010826253020623875,,,,,,0.005046334064892685,0.008254380564622304,,,,,,,0.008302320018398117,,0.00881944565830942,,,,,,,,,,0.006634107044358711,0.007636158291971336,,,,,,,,0.004246816393302574,,,0.0021410084948589926,,0.0048490399688542705,0.0032444725853241737,,,,,,0.03125106668621645,,,,,0.013564750764617915,,,,,0.010305477229857975,0.00292904189478372,0.004067570346437494,,,,,,,,,,,,0.0033847370761339343,,0.006483767540691161,,,0.01092944759149925,,,,,,,0.004551608267913896,0.003860276843082015,,,,,,,0.010953493695585674,,0.008087838973999006,0.0039034710643273663,,0.012161797695337356,0.007662367223733668,,,0.009251983273248459,0.008299183683984376,,,,0.004127643244273453,,,,,,,,,,,,,0.00813632202144587,,,,,,,,0.0075277486346703,0.0145813764053089,,,,,,,0.004718664306960709,,,,,,,,,,,,,,,,,0.002281991454048424,0.0033371016649836097,,,,,,0.009292434840146038,,,,,,,,,,,,,,,,,,,,,,0.008820096451436608,,,0.007235098702607476,,,,0.013867788963598714,0.007476088962527802,0.005515682189728448,,,,,,,,0.007796083667445341,,,,,0.006418317819257889,,,0.002803645643896547,,,,,,,0.008874193225532652,0.00533196738688339,,0.007475741190049059,,,,0.019980810738474256,,,0.02195483265963308,,,,,,,0.03125106668621645,,,,,0.009293867218035854,,,,,,,0.006027240754100861,,0.008429168450411919,,,,,,,0.004796539167465766,0.004242831831572501,0.0020840436511399205,0.008372359586661073,,,,0.006386327169228535,,,0.012337922212270742,,0.005028394932257109,0.009579426122706637,0.0037465713679269495,,0.021970613256117467,,,,0.013713181393251731,,,0.004428333967756515,,0.007484481796072533,,,,,0.014333315924654975,,,0.003536418306052548,,,0.014763713057441941,0.0113950026622694,0.007428617941273509,0.0030747727545689303,,,,,,,,,,,
1999-12-31,,,,,,,,,,,,,,,,,,,,0.013948812949441228,,,0.021236609552538168,,,,,,,0.013941074574499494,,0.01129721844324277,0.011135631618507903,,0.018109754431525255,,,,0.01906513935917755,,,,0.0055785384716922305,,,,,,,,,,,,,0.004652471723195669,0.0044238699517720375,,0.007091049793152221,,,0.018534536762198836,0.015678936861064908,,,,,0.021744525101593474,,0.010391188075834659,,0.004656862543019478,,,0.004061725467067753,,,,,,,,,,,,,,,,0.00919671228529135,0.01910998471571978,,,,,,,,,,,,,,,0.015087280912402454,,0.0172572887423735,0.009359310611589197,,,,0.005427895345831336,0.01504690116440596,,0.012637883036552621,,,,0.006032200663575648,,,,,,,,0.014414593550039847,0.007964096227904645,,,,,,,,,,,,0.010608240731860012,,,,0.018264249497079783,,,,0.012043181426652543,,,,,,,,0.008784100225980954,,,0.017035243104008533,,,,,,0.00682415638947901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012003220789898735,0.015343988787757699,,0.012399315319710481,,,,,0.010809762561133175,0.014744570084220683,,,,,,,,0.005589410141967607,,,,,0.011954873223346645,,,0.0054571774076026015,,0.010146162235663923,,,,,,,0.034634446004502224,,,0.010217810721712637,,,,,0.009336289220040017,0.005417903490565262,,,,,,,0.01762960589546022,,,0.007496040939623291,,0.017249517117852785,,,,0.012784846578950891,,,,,0.0036443670559967454,0.011127166816662409,,,0.017160638994778512,,,0.01484087023793201,0.03838060799431266,0.015358595616650188,0.011954008617591983,0.008635791149103981,,,,,0.0054497004805121475,,0.014643345162282616,0.009604816050187178,0.016347483887641366,,0.007300906937890476,0.01018999192463042,0.016624594141411392,0.022711065571372202,0.023405715667768494,,0.02705628096443671,0.015696237615734705,0.010416456708202348,0.0069754490259553315,,,,,,,,,,,,,,,,,
2000-03-31,,,,,,,,,,,,,,,,,,,,,,0.004818328649842825,0.006708375607666615,,,,,,,0.010754155587775828,,0.008684193011281092,,,,,,0.008965296267611228,,,,0.010045945644919261,0.008279678048779405,0.006237938894176332,,,,0.005049960204356672,,,0.006974054247374263,,,0.0027130502939608867,,0.005856499324328823,0.0033480108626872582,,,,,,0.03092731732770118,,,,,0.015425777465740479,,,,,0.008399288153875096,0.0028962206932882342,0.007693793072605058,,,,,,,,,,,,0.0036526455260508677,,0.00444056672346772,,,0.009546189807231863,,,,,,,0.004035993130291872,0.005726209278465911,,,,,,,,,0.005709438072361943,0.0046503387996432765,0.006440743951766191,,,,,,0.006939729222630263,,,,0.008073713563480753,,,,0.01403206354009244,,,,,0.006834159054857602,,,,0.00846079015720555,,,,,,,,0.016827675129664325,0.014785821499763681,,,0.0039561013477880155,,,,0.007829059893447234,,,,,,,,0.0026847245957676742,,,0.00967722200892993,,,,,,0.004030909015227329,0.004609344906920584,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005214084797445644,,,0.007481932479347275,,,,,0.01020137627696924,0.007771120771505323,,,,,,,,,,,,,0.00932163423741816,,,0.006139265452291552,,,,,0.00384313232924956,,0.008328172240304068,0.006359950998933551,,0.00813467939330487,,,,,,,0.02271519413382393,,,0.00636105217184701,,,,0.03092731732770118,,,,,,,,,,,,,,0.005582419407630474,,,,,,,0.00791407846887845,0.005265281077253795,0.003907979139742524,0.005919770623906804,,,,0.005540937339524781,,0.007349118108341821,0.013685689143599583,,0.01217418006941379,0.00872558588937813,0.004963368686352155,,0.01371769367583755,,0.005321269122447153,,0.006428491973935575,0.007259256287977202,,0.010939876164090593,,0.008580240272878601,,,,,0.009269619798324974,,,0.005023576411649749,,0.012264605248520629,,,,,,,,,,,,,,,
1999-11-30,,,,,,,,,,,,,,,,,,,,,,,0.01932049923896537,,,,,,,0.012679867436202481,,0.01445412114407264,0.009649761995319394,,,,,,,,,,0.004192097700858606,,,,,0.003921965227728731,,,,,,,,0.004677926626503619,0.006614628314586996,,0.012163643407579375,,,0.022526403463876767,0.026956429203465592,,,,0.010184986060975669,,,,,0.0042680993806796415,,,0.004575895692536435,,,,,,,,,,,,,,,,0.012280213164048426,0.018124978620535206,,,,,,,0.007604151919919503,,,,,,,,0.011466140385836451,,,0.007942903560885844,,,,0.006359915365784091,0.006464006232615254,,0.006920929133699594,,,,,,0.007009399549537514,,,,,,,0.008256209919660787,,,,0.009140375602149102,,,,,,,,,,,,0.01686198594014095,0.015452568656018153,,0.00752291016286639,0.011499576875589886,,,,,,,,0.011443395963592153,,,,,,,,,,,,,,0.009123179931516843,,,,,,,,,,0.010009971990876373,,,0.007842383962448593,,,,,,,,,,,0.01631725058140779,,,,0.010231639622695687,,,,,0.008968826777412653,,0.009513043193457608,,,,,0.01383382144792045,0.01245515592164865,,,,,,,,0.006797669621430222,,0.00983990007146092,,,0.006894259353430467,,0.013302370539207176,0.004965170412709013,,0.012624555866423866,,0.018558629812382765,,,,,0.02543303798959775,0.016193853053804837,,0.010991470456442155,,,,,0.007683138903556242,0.0040747233361402985,,,,,,,0.01248995781462941,,,0.008913133146747075,,,,,,,,,0.006663556134107382,,0.0043610181030423615,0.015305952416677404,,,0.010776727389586908,,,0.011054953762619078,0.028077935637394327,0.010789468551905036,0.006518712574833984,0.007044658964792556,,,,,0.011715180073862238,,0.016738600172003595,0.009987035146384148,,0.004411380944737714,0.006000745888206074,0.012349920677844897,0.010712628638919927,0.016223781728430243,0.03017950361229829,0.010883028085618703,,,,,,,,,,,,,,,,,,,,,
