,AES US Equity,NTRS US Equity,PSA US Equity,EFX US Equity,NOC US Equity,BA US Equity,HST US Equity,NKE US Equity,ATO US Equity,MOS US Equity,ALL US Equity,PNW US Equity,DVN US Equity,WMB US Equity,KR US Equity,MO US Equity,KMB US Equity,NVR US Equity,ROST US Equity,LIN US Equity,PAYX US Equity,TROW US Equity,HOLX US Equity,GILD US Equity,BSX US Equity,FAST US Equity,JKHY US Equity,CDNS US Equity,IT US Equity,EA US Equity,BIIB US Equity,INTU US Equity,ADBE US Equity,OMC US Equity,ETR US Equity,ESS US Equity,NEM US Equity,CSCO US Equity,CPRT US Equity,DE US Equity,WM US Equity,AEP US Equity,C US Equity,JPM US Equity,CB US Equity,PEP US Equity,REGN US Equity,IDXX US Equity,TPL US Equity,AVB US Equity,ALB US Equity,PTC US Equity,RTX US Equity,LUV US Equity,HAL US Equity,TJX US Equity,DLTR US Equity,PPL US Equity,UHS US Equity,CLX US Equity,FITB US Equity,SWK US Equity,USB US Equity,HSY US Equity,INCY US Equity,EME US Equity,JBL US Equity,AVY US Equity,BAC US Equity,COF US Equity,BKR US Equity,VRTX US Equity,TECH US Equity,REG US Equity,FICO US Equity,GE US Equity,EOG US Equity,MNST US Equity,WELL US Equity,FCX US Equity,JCI US Equity,COR US Equity,CPB US Equity,KO US Equity,CMS US Equity,WDC US Equity,HON US Equity,COO US Equity,EG US Equity,SLB US Equity,DVA US Equity,ERIE US Equity,WAT US Equity,EIX US Equity,MSFT US Equity,EXPD US Equity,PGR US Equity,INTC US Equity,CAH US Equity,HSIC US Equity,TGT US Equity,SBUX US Equity,CVS US Equity,OKE US Equity,RMD US Equity,WSM US Equity,IRM US Equity,APD US Equity,MCHP US Equity,STT US Equity,POOL US Equity,TSN US Equity,DIS US Equity,MMM US Equity,CNP US Equity,MHK US Equity,BMY US Equity,AMD US Equity,ECL US Equity,PCAR US Equity,AOS US Equity,LLY US Equity,CAG US Equity,HIG US Equity,BK US Equity,XOM US Equity,COST US Equity,EQR US Equity,SHW US Equity,FDX US Equity,MCK US Equity,ABT US Equity,CMI US Equity,EVRG US Equity,RJF US Equity,PG US Equity,TER US Equity,CMCSA US Equity,IVZ US Equity,VTR US Equity,PH US Equity,WAB US Equity,PCG US Equity,CL US Equity,BEN US Equity,AMAT US Equity,LEN US Equity,MS US Equity,KLAC US Equity,ODFL US Equity,IPG US Equity,MLM US Equity,DHI US Equity,STZ US Equity,SCHW US Equity,TAP US Equity,ED US Equity,TXN US Equity,BALL US Equity,BBY US Equity,RCL US Equity,SWKS US Equity,TYL US Equity,VMC US Equity,PFE US Equity,TRMB US Equity,TFC US Equity,CINF US Equity,STE US Equity,DRI US Equity,BRO US Equity,JBHT US Equity,ES US Equity,SPG US Equity,NTAP US Equity,CTAS US Equity,PEG US Equity,ARE US Equity,APH US Equity,VTRS US Equity,AMZN US Equity,AAPL US Equity,BXP US Equity,BRK/B US Equity,WMT US Equity,ADP US Equity,BDX US Equity,LOW US Equity,EXC US Equity,KIM US Equity,FI US Equity,AMGN US Equity,CVX US Equity,PLD US Equity,GD US Equity,DTE US Equity,F US Equity,AFL US Equity,WY US Equity,J US Equity,HD US Equity,ORCL US Equity,FDS US Equity,SPGI US Equity,PWR US Equity,TTWO US Equity,VRSN US Equity,YUM US Equity,AMT US Equity,DHR US Equity,QCOM US Equity,TT US Equity,EL US Equity,SYK US Equity,DD US Equity,ROK US Equity,CHRW US Equity,CSGP US Equity,APA US Equity,EQT US Equity,CHD US Equity,STLD US Equity,LH US Equity,AXP US Equity,MMC US Equity,LRCX US Equity,CCI US Equity,MGM US Equity,EBAY US Equity,HRL US Equity,D US Equity,DGX US Equity,SYY US Equity,DECK US Equity,ADI US Equity,DOV US Equity,LNT US Equity,OXY US Equity,LHX US Equity,AJG US Equity,GS US Equity,VLO US Equity,NVDA US Equity,SBAC US Equity,DUK US Equity,CTSH US Equity,GLW US Equity,RSG US Equity,BLK US Equity,LMT US Equity,PHM US Equity,TDY US Equity,T US Equity,KMX US Equity,NEE US Equity,CTRA US Equity,WRB US Equity,NI US Equity,ROP US Equity,L US Equity,TRV US Equity,SNPS US Equity,TKO US Equity,PKG US Equity,SJM US Equity,ADM US Equity,DOC US Equity,MET US Equity,CSX US Equity,ROL US Equity,MTB US Equity,CAT US Equity,RL US Equity,GEN US Equity,UDR US Equity,SO US Equity,ORLY US Equity,ADSK US Equity,SRE US Equity,AZO US Equity,MCO US Equity,GL US Equity,NUE US Equity,VZ US Equity,FE US Equity,IFF US Equity,GWW US Equity,MKC US Equity,TSCO US Equity,ACGL US Equity,URI US Equity,PNR US Equity,ISRG US Equity,EW US Equity,BKNG US Equity,GIS US Equity,GPN US Equity,FFIV US Equity,HBAN US Equity,WEC US Equity,COP US Equity,FRT US Equity,HUM US Equity,ZBRA US Equity,UNH US Equity,AME US Equity,LII US Equity,FIS US Equity,WTW US Equity,AXON US Equity,O US Equity,AEE US Equity,ZBH US Equity,BG US Equity,ALGN US Equity,ELV US Equity,WFC US Equity,TPR US Equity,HUBB US Equity,PFG US Equity,K US Equity,CNC US Equity,GRMN US Equity,PRU US Equity,NFLX US Equity,BF/B US Equity,AKAM US Equity,RVTY US Equity,XEL US Equity,A US Equity,ON US Equity,WST US Equity,CME US Equity,EQIX US Equity,TXT US Equity,MSI US Equity,WYNN US Equity,NDSN US Equity,NSC US Equity,CI US Equity,AON US Equity,MOH US Equity,NRG US Equity,AIZ US Equity,EMN US Equity,NDAQ US Equity,CBRE US Equity,DPZ US Equity,GOOGL US Equity,LKQ US Equity,HPQ US Equity,DLR US Equity,CRM US Equity,MPWR US Equity,DXCM US Equity,LVS US Equity,CPT US Equity,MRK US Equity,MDLZ US Equity,STX US Equity,ICE US Equity,MTD US Equity,TMO US Equity,LYV US Equity,AMP US Equity,CF US Equity,UAL US Equity,SNA US Equity,BAX US Equity,TDG US Equity,ACN US Equity,HAS US Equity,EXPE US Equity,MA US Equity,CMG US Equity,FSLR US Equity,CRL US Equity,UNP US Equity,MCD US Equity,IBKR US Equity,PODD US Equity,LDOS US Equity,PNC US Equity,SMCI US Equity,IBM US Equity,TMUS US Equity,BR US Equity,V US Equity,DAL US Equity,AWK US Equity,KDP US Equity,MU US Equity,ULTA US Equity,BLDR US Equity,MSCI US Equity,BX US Equity,IP US Equity,LULU US Equity,MAS US Equity,EXR US Equity,RF US Equity,AIG US Equity,KEY US Equity,ETN US Equity
1997-01-31,0.03150128720145753,,,0.03150128720145753,,,,,0.03150128720145753,,,,0.03150128720145753,,,,,,0.025425901794288573,0.03150128720145753,0.029106114946471025,0.03150128720145753,,,,,0.030800848464915744,,,0.026537619716147234,,,,,,,,,,,0.03150128720145753,,,,,,,,,0.03150128720145753,,,,,,0.03150128720145753,0.03150128720145753,,,,,,0.03150128720145753,,,,0.026545147919212985,0.03150128720145753,0.03150128720145753,,,,,0.03150128720145753,,,,0.013253649762161491,,,0.03150128720145753,,,,,0.025879200974228543,,0.03150128720145753,,,,0.013957445811567711,0.03150128720145753,0.03150128720145753,0.03150128720145753,0.03150128720145753,,0.03150128720145753,,,0.03150128720145753,,0.03150128720145753,0.03150128720145753,0.0281864556051251,0.024276722170900975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-02-28,0.030558794014793746,0.03121175937345564,,0.03121175937345564,,,,0.03121175937345564,,,,0.03121175937345564,0.03121175937345564,,,,,,,,,0.027594252187878945,,,,,0.030210143503339882,,,0.031148942610551254,,,,,,,,,,,0.03121175937345564,,,,,,,,,,,,,,,,0.03121175937345564,,,,,,0.03121175937345564,,0.022103880179263305,0.03121175937345564,0.016052332268292595,0.03121175937345564,,,,,,0.03121175937345564,,,,0.014241568578064386,,,0.03121175937345564,0.03121175937345564,,,,0.0229123500050533,,0.030871469031810542,,0.03121175937345564,,,,0.03121175937345564,,0.02522404265801656,,0.03121175937345564,,,,0.03121175937345564,,,0.03121175937345564,,0.03121175937345564,0.03121175937345564,0.03121175937345564,0.03121175937345564,0.03121175937345564,0.03121175937345564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-03-31,0.03128225476497359,0.03128225476497359,,0.03128225476497359,,,,0.03128225476497359,,,,,0.03128225476497359,0.03128225476497359,,0.03128225476497359,,,0.024275680728658905,,,0.029497313858862485,,,,,,,,,,,,,,,,,,,,,0.03128225476497359,,,,,,,,,,,,,,,,,,,,0.03128225476497359,,0.02129997239306823,0.03128225476497359,0.020167951687032212,0.03128225476497359,,,,0.026942664164656276,,0.03128225476497359,,,,,,,0.03128225476497359,,0.03128225476497359,0.03128225476497359,,0.019131259167471163,,0.03128225476497359,,,,,,0.03128225476497359,,0.03128225476497359,,0.03128225476497359,,,,,,,,,0.03128225476497359,0.03128225476497359,,0.03128225476497359,,,0.03128225476497359,0.03128225476497359,0.03128225476497359,0.028463715940665185,0.02831220531896873,0.01985286761627713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-04-30,0.030879366912378834,,,,,,,0.027106806743104877,,,0.030879366912378834,0.030879366912378834,,0.030879366912378834,,,,0.030879366912378834,,,,,,,,,,,,,,,,,,,,,,,,,0.02816098731659168,,,,,,,,,,0.030879366912378834,,,,,,,,,,0.030879366912378834,,0.026614279892920232,,0.016916678590996298,0.030879366912378834,,,,,,0.030879366912378834,,,,,,,0.030879366912378834,,0.030879366912378834,,,0.024860233861450493,,0.030879366912378834,,,,,,0.030879366912378834,,0.022728328771118606,,0.030879366912378834,,,,,,,,,0.030879366912378834,,,,0.030879366912378834,,0.030879366912378834,,,,0.030879366912378834,0.01986977818958926,0.030879366912378834,0.030879366912378834,0.030879366912378834,0.030879366912378834,0.030879366912378834,0.030879366912378834,0.030879366912378834,0.030879366912378834,0.030879366912378834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-05-30,0.031518024522679815,0.031518024522679815,,,,,,,,,,,,,,,,,0.02169041981688124,,,0.027371506445173246,,,,,,,,,,,,,,0.031518024522679815,,,,,,,0.031518024522679815,,,,,,,,,,0.031518024522679815,,,0.031518024522679815,,,0.031518024522679815,0.031518024522679815,,,0.031518024522679815,0.031518024522679815,,,0.017010260623196723,0.031518024522679815,,,,,,,,,,,,,0.031518024522679815,,0.031518024522679815,,0.031518024522679815,0.014025901680667122,,,,0.031518024522679815,,,,0.031518024522679815,0.031518024522679815,0.02700248951681345,0.031518024522679815,,,,,,,,,,,,,,,,0.031518024522679815,,,0.024074808681474547,0.031518024522679815,0.024214529005475608,,0.025141446640642953,,,,,,0.031518024522679815,,0.031518024522679815,0.031518024522679815,0.031518024522679815,0.031518024522679815,0.031518024522679815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-06-30,0.031116699633477227,0.031116699633477227,,,,,,,,,,,0.031116699633477227,,,,,0.031116699633477227,0.031116699633477227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.031116699633477227,,,,,,,,0.031116699633477227,0.031116699633477227,0.031116699633477227,,0.014915694246437865,0.031116699633477227,,,,,,,,,,,,,0.031116699633477227,,,,,0.022319431112100895,,0.031116699633477227,,,,,,0.031116699633477227,,0.031116699633477227,,,,,,,,,,0.029384516104799446,0.031116699633477227,0.031116699633477227,,0.031116699633477227,,,0.031116699633477227,,,,0.02374542469078486,0.027694807929676737,,0.02281098404828081,0.031116699633477227,,,,0.031116699633477227,,0.031116699633477227,0.031116699633477227,,,0.031116699633477227,,0.031116699633477227,0.031116699633477227,0.031116699633477227,0.031116699633477227,0.01897825176403424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-07-31,0.03087421994034299,,,,,,,,,,,,,,,,,,0.020884543739811606,,,,,,,,,,,,,,,,,,,,,,,,0.03087421994034299,,,,,,,0.03087421994034299,,,,,,0.03087421994034299,0.03087421994034299,,,,,,,,,,0.02584665057910321,0.03087421994034299,,,,,,,,,,,,,,,,,,,,0.025921762612329945,,0.03087421994034299,,,,0.03087421994034299,,0.02181593752851059,,,,,0.03087421994034299,,,,,0.027663101747345372,,0.03087421994034299,,0.03087421994034299,,,,,,,0.03087421994034299,0.028733302396824385,,0.02611646783957407,,0.03087421994034299,,,,0.03087421994034299,,,,,0.03087421994034299,,0.03087421994034299,,0.03087421994034299,,0.020488280142337417,0.03087421994034299,0.03087421994034299,0.03087421994034299,0.03087421994034299,0.03087421994034299,0.03087421994034299,0.03087421994034299,0.03087421994034299,0.03067445490558868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-08-29,0.030401004145350654,,,,,,,,,,,,,,,,,0.030401004145350654,,,,,,,,,,,,,,,,0.030401004145350654,,0.030401004145350654,,,,,,,0.030401004145350654,,,,,,,,,,,,0.030401004145350654,0.030401004145350654,0.030401004145350654,,,,,,,,,,0.027047363841276737,0.030401004145350654,,,,,,,,,,,,,0.030401004145350654,,,,0.030401004145350654,,,0.030401004145350654,,0.030401004145350654,,,,0.030401004145350654,,0.030401004145350654,0.030401004145350654,,,,,,,,,,,0.030401004145350654,,0.02807461020170516,,,,,,,0.030401004145350654,,,0.027058919044074925,,0.030401004145350654,,,,,0.030401004145350654,0.030401004145350654,,,0.030401004145350654,,0.030401004145350654,,,,0.02431036607135699,,,,,,,0.030401004145350654,0.030401004145350654,0.02411150352000066,0.030401004145350654,0.030401004145350654,0.024301077826029287,0.024269047571088533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-09-30,0.030280131907654734,,,,,,,,,,,,,,,,,0.0255167818688227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.030280131907654734,,,,0.030280131907654734,,,,,,,,0.027329789096195576,0.030280131907654734,,,,,,,,,,,,,0.030280131907654734,,,,0.030280131907654734,,,0.030280131907654734,,0.030280131907654734,,,,0.030280131907654734,,0.030280131907654734,,,,,0.030280131907654734,,,,,,,,,0.030280131907654734,,,,,,,,,,0.030280131907654734,,0.030280131907654734,,,,,,0.030280131907654734,,,0.030280131907654734,,0.030280131907654734,,0.030280131907654734,,0.0259460250091159,,,0.030280131907654734,,,,,0.030280131907654734,0.030280131907654734,0.030280131907654734,0.030280131907654734,0.02825784549703014,0.02951407687767046,0.030280131907654734,0.030280131907654734,0.030280131907654734,0.030280131907654734,0.030280131907654734,0.015591788236832533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-10-31,0.031029410051546562,,,,,,,,,,,,,,,,,0.031029410051546562,,,,0.030309951094611747,,,,,,,,,0.024319109998771963,,,,,0.031029410051546562,,,,,,,,,,,,,0.031029410051546562,,0.031029410051546562,,,,0.029829092159184816,,,,,,,,,,0.031029410051546562,,0.0243286580516124,,,,,,,,,,,,,,,,,,,,,0.031029410051546562,,,,,,0.031029410051546562,,0.023774923920321604,,,,,,,,,,,,,,0.031029410051546562,,,,,,,,,,0.031029410051546562,,,,,,,0.031029410051546562,0.031029410051546562,,0.031029410051546562,0.031029410051546562,,0.031029410051546562,,0.031029410051546562,,0.018809083066953673,0.031029410051546562,,,,0.031029410051546562,,,0.031029410051546562,0.021215074996813937,0.031029410051546562,,,,,0.031029410051546562,0.031029410051546562,0.031029410051546562,0.026764583510336202,0.031029410051546562,0.031029410051546562,0.024914271912729515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-11-28,0.03143385670162778,,,,,,0.03143385670162778,,,,,,,,,,,0.03143385670162778,,,,0.03143385670162778,,,,,,,,,,,,,,,,,,,,,,,0.03143385670162778,,,,,,,,,,0.02609189601567462,,,,,,,,,,0.03143385670162778,,0.01587097321124456,,,,,,,,,,,,,,,,,,,,,0.03143385670162778,,0.03143385670162778,,,,0.03143385670162778,,0.023420785598814053,,,,,,,,,,,,,,0.03143385670162778,,,,,,,,,,,,0.03143385670162778,,,,,0.03143385670162778,0.03143385670162778,,0.03143385670162778,0.03143385670162778,,,,,,,0.03143385670162778,,,0.03143385670162778,0.03143385670162778,,,0.03143385670162778,,,,,0.023327965416728554,,0.03143385670162778,,0.03143385670162778,0.025860223804474194,0.03143385670162778,0.03143385670162778,0.018695496991796887,0.03143385670162778,0.03143385670162778,0.03143385670162778,0.026106566616233038,0.023345818102711722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-12-31,0.024907424035242955,,,,,,0.030678382525517706,,,,,,,,,,,,,,,,,,,,,,,,,,,0.030678382525517706,,0.030678382525517706,,,,,,,,,,,,,,,,,,,0.028242976151234386,,,,,,,,0.030678382525517706,,,,0.012214510069719329,,,,,,,,,,,,,,,,,,,,,0.030678382525517706,,0.030678382525517706,,,,0.030678382525517706,,0.030578728895060935,,,,,0.026410195379834207,,,,,,,,,0.030678382525517706,,,,,,,0.030678382525517706,,,0.03036882436865686,,0.030678382525517706,,,,,0.030678382525517706,,,,0.030678382525517706,,,,0.030678382525517706,,,,,,0.030678382525517706,0.030678382525517706,0.030678382525517706,,0.030678382525517706,,0.030678382525517706,,,0.019441875142837677,,,,,0.030678382525517706,0.030678382525517706,,,0.030678382525517706,0.01713814264784342,0.030678382525517706,0.01983407917764387,0.030678382525517706,0.030678382525517706,0.030678382525517706,0.02390368099398362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998-01-30,0.031456712886463366,,,,,,,,,,,,,,,,,,,,0.025231226747848907,,,,,,,,,,,,,,,0.031456712886463366,,,,,,,,,,,,,0.031456712886463366,,,,,,,,,,0.031456712886463366,,,,,,,,0.014929646120774069,,,,,,,,,,,,,,,,,,,,,0.031456712886463366,,0.02018793230541281,,,,,,0.031456712886463366,0.031456712886463366,,,,0.031456712886463366,,,,,,,,,,,,,,,,,,0.031456712886463366,0.031456712886463366,,,,,,,,0.031456712886463366,,,0.031456712886463366,,,0.031456712886463366,0.027228051765460445,,,0.030410935392535428,0.031456712886463366,,0.022431857592495514,0.031456712886463366,,,,,0.031456712886463366,,,,,,,0.028336015543742186,,0.025263142654552928,0.031456712886463366,,,0.023604433276174733,0.031456712886463366,0.016874827958953027,0.027291324716847313,0.031456712886463366,0.031456712886463366,0.019503750898135778,0.031456712886463366,0.031456712886463366,0.02665917152487271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998-03-31,0.03050287205749653,0.03050287205749653,,,,,,,,,,,,0.03050287205749653,,,,0.03050287205749653,,,0.03050287205749653,,,,,,,0.03050287205749653,,,0.03050287205749653,,,,,,,,,,,,,,,,,,0.03050287205749653,,,,,0.03050287205749653,,,,,,,,,,,,,0.014487845092838326,,,,,,,,,,,0.017846444863178972,0.03050287205749653,,,,,,,,,0.03050287205749653,,,,,,,,,,,,,0.03050287205749653,,,,0.02483860661138703,,0.0262141464468943,,,,,,,,,,,,0.03050287205749653,0.03050287205749653,,,,,,,,,,,,,,,0.03050287205749653,,,0.03050287205749653,,,,0.03050287205749653,,,0.03050287205749653,,0.03050287205749653,,,,,,,0.03050287205749653,,,0.03050287205749653,,,0.02487983165081098,,0.017080970238156343,0.021277121342729882,0.03050287205749653,0.03050287205749653,,,0.03050287205749653,0.03050287205749653,,0.03050287205749653,0.029797488201597822,0.03050287205749653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998-05-29,0.029936963794422018,,,,,,,,,,,,,,,,,,,,,,,,,,,0.029936963794422018,,,,,,,,,,,,,,,,,,,,,0.029936963794422018,,,,,0.029936963794422018,0.029936963794422018,,0.029936963794422018,,,,,,,,,,,,,0.029936963794422018,,,,,,,,0.012200639382705126,,,0.029936963794422018,,,,,,,0.029936963794422018,,,,,,,,,,,,,0.029936963794422018,,,,0.029936963794422018,,0.029936963794422018,,,,,,,,,,,,,,,,,,,,,,,,0.029936963794422018,,,,0.029936963794422018,,,0.029936963794422018,0.029936963794422018,,,0.029936963794422018,,,,,0.027487680476069264,0.029936963794422018,,,,0.029936963794422018,,,,,0.029936963794422018,,,0.029412217871930366,,0.0226354048200075,0.01602651332447539,0.029936963794422018,0.029936963794422018,,,,,,0.029936963794422018,0.029936963794422018,0.029936963794422018,,,0.029936963794422018,,0.029936963794422018,0.029936963794422018,0.02868688607947129,0.025315671801524383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
